neighbourhood_group_cleansed,id,listing_url,name,host_id,host_name,calculated_host_listings_count,host_is_superhost,latitude,longitude,price,kitchen,patio or balcony,elevator,air conditioning,long_term,short_term,possible_long_term,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded
Sants-Montjuïc,874521150782840925,https://www.airbnb.com/rooms/874521150782840925,Poeta Cabanyes,86551441,Maria Soledad,32,f,41.37190432544642,2.1633316267837692,70.0,1,0,0,1,1,0,1,1,5.0,0,0
Ciutat Vella,874586502737048854,https://www.airbnb.com/rooms/874586502737048854,Colourful & cozy loft in Born,41102025,Vicky,1,f,41.3908560684264,2.1815722723557767,167.0,1,1,0,1,0,0,1,0,0.0,0,0
Ciutat Vella,878813716760200926,https://www.airbnb.com/rooms/878813716760200926,TSA La Rambla | 2 Bed Luxury Penthouse w/ Terrace,511843467,The Streets Apartments,8,t,41.37942009398035,2.17646766652607,511.0,1,0,0,1,0,0,1,23,5.0,0,1
Eixample,878932456667032556,https://www.airbnb.com/rooms/878932456667032556,VLF4A1R2- Hab. con ventana exterior en Eixample,357946540,Enter,361,f,41.381100916727895,2.148574357125201,239.0,1,0,0,0,1,0,1,2,1.5,0,0
Sant Martí,874680290239536878,https://www.airbnb.com/rooms/874680290239536878,Habitación individual mujer,488314915,Gloria Liliana,1,f,41.39132104704788,2.1875779252810776,16.0,1,0,0,0,1,0,1,1,5.0,0,0
Ciutat Vella,878992991320862924,https://www.airbnb.com/rooms/878992991320862924,Habitación con balcón en barrio gótico Barcelona,512058432,Leo,2,t,41.3809438,2.1779515,83.0,1,0,0,1,0,0,1,74,4.82,0,0
Gràcia,874731034342549957,https://www.airbnb.com/rooms/874731034342549957,Penthouse with stunning views in Gracia,4959830,Anne-Sophie,1,f,41.402702244671666,2.1595034956637953,84.0,1,1,1,0,1,0,1,0,0.0,0,1
Eixample,879019857380995507,https://www.airbnb.com/rooms/879019857380995507,Modern Apartment in Eixample Neighbourhood,512063853,Enrique,2,f,41.39131054738774,2.1726502558289567,314.0,1,0,1,1,0,0,1,6,4.17,0,1
Eixample,879509664098716584,https://www.airbnb.com/rooms/879509664098716584,Uma Suites Sagrada Familia - 2 Bedrooms,511837914,Uma Suites,1,t,41.4024627,2.1764974,260.0,1,1,1,1,0,0,1,69,4.81,0,1
Gràcia,874861893666291356,https://www.airbnb.com/rooms/874861893666291356,Cozy Retro Home Aesthetic Style,511155461,Yin Chin,1,f,41.40189793937096,2.1630323174993924,194.0,1,0,1,1,0,0,1,1,5.0,0,0
Sant Martí,879512145874994095,https://www.airbnb.com/rooms/879512145874994095,Pavots - 3 bedrooms apartment with shared pool and terrace in Poblenou,346367515,Ukio,406,f,41.40681793390079,2.21443701590388,325.0,1,0,1,1,0,0,1,0,0.0,0,1
Ciutat Vella,875178176686290633,https://www.airbnb.com/rooms/875178176686290633,Habitación para 3 con baño privado y balcón,511187629,David Y Sthefy,6,f,41.3807779847543,2.178965489507416,160.0,1,0,0,1,1,0,1,83,4.72,0,0
Eixample,879517855622722737,https://www.airbnb.com/rooms/879517855622722737,Amazing views over Sagrada Familia,1986299,Clickandflat,25,f,41.40239,2.1742401,426.0,1,1,1,1,0,0,1,53,4.89,0,1
Ciutat Vella,875182340761478999,https://www.airbnb.com/rooms/875182340761478999,Habitación privada con balcón en centro,511187629,David Y Sthefy,6,f,41.38106947231551,2.179159892187307,139.0,1,0,0,1,1,0,1,70,4.57,0,0
Ciutat Vella,875184775244837037,https://www.airbnb.com/rooms/875184775244837037,Habitación privada en centro,511187629,David Y Sthefy,6,f,41.382683951941765,2.1774986070614424,267.0,1,0,0,0,1,0,1,34,4.12,0,0
Eixample,879807632558758053,https://www.airbnb.com/rooms/879807632558758053,Apartment in Sagrada Familia,446279618,Mònica,1,f,41.407511974171,2.178217093772623,195.0,1,0,0,1,0,0,1,0,0.0,0,1
Ciutat Vella,875186415482195375,https://www.airbnb.com/rooms/875186415482195375,Habitación privada con baño privado en centro,511187629,David Y Sthefy,6,f,41.38268876240773,2.179609617948595,180.0,1,0,0,1,1,0,1,95,4.58,0,0
Ciutat Vella,875187912598472345,https://www.airbnb.com/rooms/875187912598472345,Habitación para 4/baño y balcón privado/centro e,511187629,David Y Sthefy,6,f,41.38119671904001,2.1775640308313493,190.0,1,0,0,1,1,0,1,82,4.65,0,0
Ciutat Vella,875191921275561925,https://www.airbnb.com/rooms/875191921275561925,Habitación 2 en el centro Barcelona.,505871517,Rodrigo,3,t,41.37885523852941,2.1665277997430232,24.0,0,1,1,1,1,0,1,1,5.0,0,1
Ciutat Vella,879856024436846958,https://www.airbnb.com/rooms/879856024436846958,Loft estudio en Raval Parallel,351328829,Daniel,18,f,41.378362497139854,2.166908878891313,60.0,1,0,0,0,0,0,1,1,5.0,0,0
Ciutat Vella,875211083906931643,https://www.airbnb.com/rooms/875211083906931643,Habitación 3 en el centro Barcelona.,505871517,Rodrigo,3,t,41.37837288884779,2.167566865682602,24.0,1,0,0,1,1,0,1,0,0.0,0,1
Nou Barris,875471009976337344,https://www.airbnb.com/rooms/875471009976337344,Habitación,510656962,Elena,2,f,41.4357204,2.174281,68.0,1,0,0,1,0,0,1,43,4.47,0,0
Eixample,880820485747068981,https://www.airbnb.com/rooms/880820485747068981,Habitación en Sagrada Familia,396940257,Milton,7,f,41.40631528310746,2.1808705779995883,96.0,0,0,0,0,0,0,1,54,4.19,0,1
Sants-Montjuïc,875569584224935152,https://www.airbnb.com/rooms/875569584224935152,Casa nani,507964711,Maciel Hernane,1,f,41.36181719633308,2.1397312358021736,75.0,1,0,0,0,0,0,1,2,5.0,0,1
Sarrià-Sant Gervasi,880867907987397510,https://www.airbnb.com/rooms/880867907987397510,Amazing 3 bed room in old town,8714828,Isabel,1,f,41.40066112527662,2.121161497519908,70.0,1,0,0,0,0,1,1,0,0.0,0,1
Sant Martí,875950395836707541,https://www.airbnb.com/rooms/875950395836707541,New spacious apartment 10min from Sagrada Familia,716866,Oscar,2,t,41.4179561958331,2.1964812269084777,200.0,1,0,1,0,0,0,1,73,4.97,0,1
Eixample,880957841038434913,https://www.airbnb.com/rooms/880957841038434913,Room Private LivingRoom&Balcony,503834074,Diego,2,f,41.39574189644594,2.173262223296606,127.0,1,0,0,0,0,0,1,17,4.41,0,0
Ciutat Vella,876197692381756567,https://www.airbnb.com/rooms/876197692381756567,Barceloneta Beach Apartment,8332593,Dino,3,t,41.37769,2.19079,167.0,1,0,0,1,1,0,1,2,5.0,0,0
Eixample,876409218241137320,https://www.airbnb.com/rooms/876409218241137320,Bienvenidos,264186130,Amina,2,f,41.40875891099729,2.1761125019610117,239.0,1,0,1,1,0,1,0,1,5.0,0,1
Gràcia,881124171627424458,https://www.airbnb.com/rooms/881124171627424458,Cozy apartment in the heart of Gracia,93019286,Carola,1,t,41.40367320000001,2.1594158,97.0,1,1,1,1,0,0,1,43,4.77,0,0
Eixample,876578478722451238,https://www.airbnb.com/rooms/876578478722451238,Lepanto Sagrada Familla,47171261,Ezequiel,75,f,41.40500160711374,2.174001975960664,97.0,1,0,0,1,1,0,1,1,4.0,0,0
Eixample,876624949993486661,https://www.airbnb.com/rooms/876624949993486661,Cozy renovated apartment close to Rambla Catalunya,3250728,Carlos,8,t,41.39019593859833,2.161452479494659,150.0,1,0,1,0,0,0,1,4,5.0,0,0
Eixample,881145029252695624,https://www.airbnb.com/rooms/881145029252695624,Habitación privada sagrada famil,346587839,Lizeth Daniela,2,f,41.40822610244097,2.1731786938956503,82.0,1,1,0,1,0,0,1,100,4.8,0,0
Eixample,881157271880812107,https://www.airbnb.com/rooms/881157271880812107,Habitación a cerca a la iglesia sagrada familia,370567841,Giovanny,2,f,41.40881,2.17525,73.0,1,0,0,1,0,0,1,19,4.53,0,0
Eixample,876641063730970257,https://www.airbnb.com/rooms/876641063730970257,Stylish Dbl bdr in Urquinaona,3792894,Edorta,2,f,41.391,2.17473,40.0,1,0,0,0,0,0,1,0,0.0,0,0
Sants-Montjuïc,881535029108782868,https://www.airbnb.com/rooms/881535029108782868,Piso para estudiantes de 4 habitaciones,64805231,Marc,37,f,41.37425042933806,2.1271553350960235,140.0,1,0,0,1,0,0,1,1,5.0,0,1
Ciutat Vella,876654525908761788,https://www.airbnb.com/rooms/876654525908761788,Luminous room in charming square,19061050,Martina,1,f,41.38334167851467,2.180908551890907,23.0,1,0,0,0,0,0,1,3,5.0,0,0
Sants-Montjuïc,881663941105028125,https://www.airbnb.com/rooms/881663941105028125,VALLS 6 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,8,t,41.37927412902821,2.1360531639527744,194.0,1,1,1,1,0,0,1,75,4.92,0,1
Eixample,876692334072253724,https://www.airbnb.com/rooms/876692334072253724,Brand New Superb 3Br Luminous Apt. in the Center,4212095,Elio / Wilken,33,f,41.37782597943816,2.1634963680727526,300.0,1,1,1,1,0,0,1,34,4.76,0,1
Sants-Montjuïc,881723673565106045,https://www.airbnb.com/rooms/881723673565106045,RD4 Habitación cómoda para dos!,424664015,Ramon,17,f,41.371535484564646,2.1594738827846505,89.0,1,0,1,0,0,0,1,40,4.73,0,0
Gràcia,876757038636629276,https://www.airbnb.com/rooms/876757038636629276,Beautiful house in Gràcia. Available 24.07-24.08,511547139,Clara,1,f,41.39905,2.15447,800.0,1,1,1,1,0,0,1,0,0.0,0,1
Gràcia,881827237241010174,https://www.airbnb.com/rooms/881827237241010174,Sagrada Familia,512639716,KONI Claudia,1,t,41.4053869,2.1652177,241.0,1,1,1,1,0,1,0,72,4.85,0,1
Eixample,876768707272729598,https://www.airbnb.com/rooms/876768707272729598,habitación privada 1,264186130,Amina,2,f,41.40918428556512,2.1766086023819664,239.0,1,0,0,0,0,0,1,0,0.0,0,0
Sant Martí,881884096628140142,https://www.airbnb.com/rooms/881884096628140142,Cozy room,512658514,Andry,2,t,41.41569,2.21384,76.0,1,0,1,0,0,1,0,61,4.8,0,0
Horta-Guinardó,877006024394773237,https://www.airbnb.com/rooms/877006024394773237,Habitación privada,391808582,Judith A,1,f,41.409792508865024,2.1649521772316627,45.0,0,1,1,0,0,0,1,34,4.74,0,0
Sarrià-Sant Gervasi,881966633360232912,https://www.airbnb.com/rooms/881966633360232912,Balcón y sol (51),512682900,Maria Núria,1,f,41.3951354,2.1435082,116.0,1,1,1,0,0,1,0,11,4.18,0,0
Eixample,877046897338137914,https://www.airbnb.com/rooms/877046897338137914,VLF2A2R2- Hab. en piso Reformado en Eixample,357946540,Enter,361,f,41.38141105390725,2.150346809534381,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Les Corts,877076151519245177,https://www.airbnb.com/rooms/877076151519245177,Un passo dal cielo,4331007,Mara,1,f,41.3829664,2.1328833,32.0,1,0,0,1,0,0,1,2,5.0,0,0
Gràcia,882010699402239840,https://www.airbnb.com/rooms/882010699402239840,Cozy 5 Star Apartment Sagrada Familia,45123115,Jordi,1,t,41.4047143620106,2.1680902127330652,240.0,1,1,1,0,0,0,1,38,4.95,0,1
Eixample,877285531658278653,https://www.airbnb.com/rooms/877285531658278653,lepant I,467570537,Magalí,20,f,41.4035204480441,2.178195168489808,100.0,1,0,1,1,1,0,1,0,0.0,0,1
Eixample,882353664235353670,https://www.airbnb.com/rooms/882353664235353670,Aribe - 3 bedroom and terrace in Eixample Esquerra,346367515,Ukio,406,f,41.38985971025476,2.1604690649256977,318.0,1,0,1,1,0,0,1,1,3.0,0,1
Eixample,877291371303671961,https://www.airbnb.com/rooms/877291371303671961,Sepúlveda  II,467570537,Magalí,20,f,41.38405579960261,2.163443227943316,90.0,1,0,0,1,1,0,1,0,0.0,0,1
Eixample,883016554043252552,https://www.airbnb.com/rooms/883016554043252552,Rocafort | Brand new 4BR Apt. in the centre,32037490,SweetInn,195,f,41.3797422226807,2.153156402902323,372.0,1,0,1,1,0,0,1,38,4.26,0,1
Eixample,882359174970686932,https://www.airbnb.com/rooms/882359174970686932,Ático con terraza en el Eixample,150243190,Cristina,2,t,41.39927,2.17103,239.0,1,0,0,1,1,0,1,1,5.0,0,0
Ciutat Vella,883024011378948768,https://www.airbnb.com/rooms/883024011378948768,TSA La Rambla |   1 Bed Penthouse with Terrace,511843467,The Streets Apartments,8,t,41.380077289224175,2.175159898136437,439.0,1,1,1,1,0,0,1,13,4.85,0,0
Sarrià-Sant Gervasi,882386616914940777,https://www.airbnb.com/rooms/882386616914940777,One bedroom apartment LucasLand Vallirana,511985583,Lucas,6,f,41.4038624,2.1479517,127.0,1,0,1,1,0,0,1,38,4.58,0,0
Sant Martí,883026035223307093,https://www.airbnb.com/rooms/883026035223307093,Three-bedroom Apartment at Clot Market,2509252,Montaber,9,f,41.4081269,2.187268,228.0,1,1,1,1,0,0,1,25,4.48,0,0
Sarrià-Sant Gervasi,882388227760570307,https://www.airbnb.com/rooms/882388227760570307,One bedroom apartment LucasLand Vallirana 2,511985583,Lucas,6,f,41.4038624,2.1479517,127.0,1,0,1,1,0,0,1,13,4.62,0,0
Sarrià-Sant Gervasi,882388632937816394,https://www.airbnb.com/rooms/882388632937816394,LucasLand Vallirana Apartment with Terrace,511985583,Lucas,6,f,41.4038624,2.1479517,192.0,1,1,1,1,0,0,1,28,4.61,0,1
Sarrià-Sant Gervasi,882437320595632747,https://www.airbnb.com/rooms/882437320595632747,Aura - 3 bedrooms and terrace in Sant Gervasi,346367515,Ukio,406,f,41.39665101148753,2.1485781551726397,229.0,1,0,1,1,0,0,1,0,0.0,0,1
Gràcia,883028991185379514,https://www.airbnb.com/rooms/883028991185379514,Stunning Designer 2 Bed Apt in Glorious Gràcia,28491315,Sebastian & Lizbeth,1,f,41.39891008751891,2.157884535720811,239.0,1,1,0,1,0,0,1,4,4.75,0,1
Eixample,883029777952427768,https://www.airbnb.com/rooms/883029777952427768,Sweet Inn | Contemporary Apt. near Plaza Espana,32037490,SweetInn,195,f,41.37636074860232,2.1558001300247995,322.0,1,1,1,1,0,0,1,19,4.21,0,1
Sarrià-Sant Gervasi,882490953591472327,https://www.airbnb.com/rooms/882490953591472327,Ático con piscina y jardín privado a 15 del centro,44626095,Pau,1,f,41.4080804,2.1349546,500.0,1,1,1,1,0,0,1,10,4.5,0,1
Ciutat Vella,883029991890080027,https://www.airbnb.com/rooms/883029991890080027,TSA La Rambla |  2 Bed Penthouse with Terrace,511843467,The Streets Apartments,8,t,41.37972969284781,2.1743247779265555,613.0,1,0,1,1,0,0,1,21,4.95,0,1
Eixample,883174837995457486,https://www.airbnb.com/rooms/883174837995457486,New central fully renovated!,390671331,Elena,2,f,41.397496997644005,2.1835131299391333,108.0,1,0,0,1,0,0,1,4,5.0,0,1
Sants-Montjuïc,882508408029791757,https://www.airbnb.com/rooms/882508408029791757,Montjuic Oasis: City & Nature Long Term,512794147,Fran,2,f,41.37365249165722,2.172133637965039,80.0,1,0,0,1,0,0,1,5,4.4,0,0
Eixample,883229270314956200,https://www.airbnb.com/rooms/883229270314956200,R0419- Hab. en pleno corazon de la ciudad Eixample,357946540,Enter,361,f,41.3981604466806,2.1678915089103197,239.0,1,0,0,0,1,0,1,1,2.0,0,0
Sants-Montjuïc,883301958082160863,https://www.airbnb.com/rooms/883301958082160863,"Atic Deluxe, excellent location",1310304,Luis,42,f,41.3829326115849,2.142087287477593,260.0,1,1,1,1,0,0,1,3,5.0,0,1
Eixample,882668112911993782,https://www.airbnb.com/rooms/882668112911993782,"Central, Cozy & Comfortable",490742649,Petra,1,f,41.391197572295056,2.175043523311615,148.0,1,1,0,1,0,0,1,0,0.0,0,0
Ciutat Vella,883423381467216597,https://www.airbnb.com/rooms/883423381467216597,Fantástico Piso  Apt-1103,407025665,Javier,13,f,41.37982977936011,2.164746537031286,45.0,1,0,1,0,1,0,1,2,4.0,0,0
Horta-Guinardó,883478608390919606,https://www.airbnb.com/rooms/883478608390919606,R0340 - Hab. acogedora en Gracia,357946540,Enter,361,f,41.40969729053358,2.165245516910852,120.0,1,0,0,0,1,0,1,1,4.0,0,0
Sants-Montjuïc,882706621885191323,https://www.airbnb.com/rooms/882706621885191323,"Habitación doble, zona  Plaza España",512853718,Elizabeth,1,f,41.37173163612764,2.1428191462563966,50.0,0,0,1,0,0,0,1,109,4.62,0,0
Sants-Montjuïc,883487985178795076,https://www.airbnb.com/rooms/883487985178795076,Habitación en coliving + rooftop,357946540,Enter,361,f,41.37360336330799,2.1645713719082855,189.0,1,0,0,1,1,0,1,3,4.33,0,0
Ciutat Vella,882718971687343576,https://www.airbnb.com/rooms/882718971687343576,Unique Flat in Gothic/Metro Jaume I,485909483,Philippe,1,f,41.38160284321075,2.1781319996055424,231.0,1,0,1,1,0,0,1,3,5.0,0,0
Eixample,882891558979495736,https://www.airbnb.com/rooms/882891558979495736,R0424- Hab. Luminosa con balcon en Eixample,357946540,Enter,361,f,41.39661159567797,2.1659010582306273,29.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,883496544671128646,https://www.airbnb.com/rooms/883496544671128646,R0249- Hab. En Piso amueblado en Eixample,357946540,Enter,361,f,41.3982486928768,2.1645999492516568,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,882897086789122285,https://www.airbnb.com/rooms/882897086789122285,R0425- Hab. luminosa con balcon en Eixample,357946540,Enter,361,f,41.398025619714446,2.166451635476071,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Ciutat Vella,883524014555399743,https://www.airbnb.com/rooms/883524014555399743,XS interior room FOR GIRLS!,316455039,Pauline,2,f,41.38188314055336,2.165077952831392,13.0,1,0,0,0,0,0,1,0,0.0,0,0
Eixample,882948526248525762,https://www.airbnb.com/rooms/882948526248525762,Long term bright and quiet 2 bedroom apt w/balcony,415795375,Tianyuan,1,t,41.37674303026464,2.151915514801053,75.0,1,1,1,1,0,0,1,4,5.0,0,1
Eixample,883532281173584985,https://www.airbnb.com/rooms/883532281173584985,R0377- Hab. con A/C en Eixample,357946540,Enter,361,f,41.38344823026198,2.1514934286012677,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Ciutat Vella,882976817180362322,https://www.airbnb.com/rooms/882976817180362322,Private Room in Sant Antoni,512904999,Luciana,1,f,41.37980977236642,2.1635385655001835,90.0,1,1,1,1,0,0,1,8,5.0,0,0
Ciutat Vella,883764616202072357,https://www.airbnb.com/rooms/883764616202072357,Apartamento con estilo en la Barceloneta,512794185,Ascen,1,t,41.37752086283703,2.1890795987587044,59.0,1,1,0,1,1,0,1,6,5.0,0,0
Sarrià-Sant Gervasi,888130951023576617,https://www.airbnb.com/rooms/888130951023576617,Nive - 3 bedrooms apartment in Sant Gervasi,346367515,Ukio,406,f,41.4031901294066,2.1435742682789583,153.0,1,0,1,0,0,0,1,0,0.0,0,1
Eixample,888449750110584006,https://www.airbnb.com/rooms/888449750110584006,Dip35,24931874,漫步,4,f,41.38996651657983,2.164098363693433,239.0,1,0,0,1,0,0,1,0,0.0,0,1
Eixample,883817860096297350,https://www.airbnb.com/rooms/883817860096297350,Hab. Privada en Sant Antoni,15097512,Tatiana,3,f,41.37699312804432,2.1633726074255892,31.0,1,0,0,0,0,0,1,1,5.0,0,1
Ciutat Vella,888797321692257265,https://www.airbnb.com/rooms/888797321692257265,Apartment in the Heart of Barrio Gótico,3972936,Willem,15,f,41.38329,2.17398,144.0,0,1,1,1,0,0,1,0,0.0,0,1
Sarrià-Sant Gervasi,883840259291918645,https://www.airbnb.com/rooms/883840259291918645,Comfortable and bright room,74189875,Rosa,19,t,41.3994341,2.1503815,34.0,1,0,1,1,1,0,1,3,5.0,0,0
Les Corts,888897971329929289,https://www.airbnb.com/rooms/888897971329929289,luxury upper side Barcelone top area with HVAC,350034637,David,1,f,41.3814606,2.1275522,95.0,1,1,1,1,0,0,1,0,0.0,0,1
Eixample,883885151848859657,https://www.airbnb.com/rooms/883885151848859657,"Blueground | Sagrada Familia, furnished",447375626,Blueground,120,f,41.4037667,2.1800265,96.0,1,1,1,1,1,0,1,2,4.5,0,1
Ciutat Vella,888961885790061818,https://www.airbnb.com/rooms/888961885790061818,Homenfun Barcelona Parque de la Ciudadela,454228487,Homenfun,32,f,41.387207532,2.183638622,114.0,1,1,1,0,0,0,1,3,4.0,0,1
Eixample,883898689850502446,https://www.airbnb.com/rooms/883898689850502446,CASA - C211 Barcelona,121825,Barbara,19,f,41.392963247758466,2.146586706562734,555.0,1,1,1,1,0,0,1,8,4.88,0,1
Gràcia,888990771309381998,https://www.airbnb.com/rooms/888990771309381998,AB San Mariano - Park Guell,4459553,AB Apartment Barcelona,184,f,41.41718971279586,2.149285667135417,151.0,1,0,1,1,0,0,1,9,4.44,0,1
Eixample,883905409222340722,https://www.airbnb.com/rooms/883905409222340722,Sazos - 2 bedrooms in Sant Antoni,346367515,Ukio,406,f,41.37548602289331,2.1596306087993624,142.0,1,0,1,1,0,0,1,0,0.0,0,1
Sarrià-Sant Gervasi,884028836562470784,https://www.airbnb.com/rooms/884028836562470784,Sofia with Amazing Terrace,2320210,"Ale, Maria & Arthur",52,f,41.3939979,2.1335937,230.0,1,1,1,0,0,0,1,0,0.0,0,1
Gràcia,884046935572612612,https://www.airbnb.com/rooms/884046935572612612,Lou Sagrada Familia 4 bedrooms,2320210,"Ale, Maria & Arthur",52,f,41.403166212750826,2.17033476634103,150.0,1,1,1,0,1,0,1,0,0.0,0,1
Sant Martí,889011707152741256,https://www.airbnb.com/rooms/889011707152741256,Oasis in the City - Splendid Seaside Villa,514111063,Lydia,1,t,41.39124,2.1948,334.0,1,0,0,1,0,0,1,56,4.82,0,1
Eixample,884078086336141232,https://www.airbnb.com/rooms/884078086336141232,Design Flat Central Barcelona Escape,58980963,Nico,2,f,41.3960866154765,2.174176169399672,317.0,1,1,1,1,0,0,1,59,4.76,0,1
Ciutat Vella,889023078858706436,https://www.airbnb.com/rooms/889023078858706436,Double Confort Room Hotel Meson Castilla Atiram,428499979,Hotel Meson Castilla Atiram,6,f,41.38390237965489,2.1654237988950205,243.0,0,0,1,0,0,0,1,2,5.0,0,0
Horta-Guinardó,889231562229214501,https://www.airbnb.com/rooms/889231562229214501,Habitación doble privada,513141923,Maria,1,t,41.4221488279143,2.1555260941386223,45.0,1,0,0,0,0,1,0,78,4.81,0,0
Sarrià-Sant Gervasi,889244984476410236,https://www.airbnb.com/rooms/889244984476410236,Amplia y práctica (indv uso),74189875,Rosa,19,t,41.39880561805217,2.151294213199068,36.0,1,0,1,1,0,0,1,3,5.0,0,0
Eixample,884083012283255085,https://www.airbnb.com/rooms/884083012283255085,Habitación privada En el centro,132477952,Javi,4,f,41.4057324,2.1776492,90.0,1,1,1,1,0,0,1,10,4.6,0,0
Sants-Montjuïc,889657872239337218,https://www.airbnb.com/rooms/889657872239337218,calma poble sec,91056370,Kenzo,1,f,41.3732013,2.168436,42.0,1,1,0,0,0,0,1,32,4.88,0,0
Sarrià-Sant Gervasi,889658632860145498,https://www.airbnb.com/rooms/889658632860145498,"Private terrace, one bedroom, Turo Park",134698146,Luis,30,f,41.39571796110443,2.142715144713786,201.0,1,1,1,1,0,0,1,25,4.36,0,0
Eixample,884105861701429512,https://www.airbnb.com/rooms/884105861701429512,E2MAI1047 - Fantastic apartment Sagrada Familia,9400556,Loca Bcn,80,t,41.40081661482559,2.173953655185095,58.0,1,0,1,0,0,0,1,23,4.65,0,0
Ciutat Vella,889658757021971661,https://www.airbnb.com/rooms/889658757021971661,in the heart of el gotic 2,512058432,Leo,2,t,41.3814167,2.1781658,65.0,1,0,0,0,0,0,1,74,4.74,0,0
Ciutat Vella,889674294011039472,https://www.airbnb.com/rooms/889674294011039472,in the heart of el gotic 1,514220265,Leo,2,f,41.3814167,2.1781658,77.0,1,0,0,0,0,1,0,64,4.58,0,0
Eixample,884222135529957292,https://www.airbnb.com/rooms/884222135529957292,R0423- Hab. en piso reformado en Eixample,357946540,Enter,361,f,41.39610062407893,2.1679512931341387,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,884252098509849864,https://www.airbnb.com/rooms/884252098509849864,R0258- Hab. espaciosa y luminosa en Eixample,357946540,Enter,361,f,41.37840699521866,2.1558082112792696,239.0,1,0,0,0,1,0,1,3,5.0,0,0
Eixample,889748772725018589,https://www.airbnb.com/rooms/889748772725018589,Room Colina,221480824,Alvaro,119,f,41.39108858081814,2.166572293626497,48.0,1,0,1,1,1,0,1,0,0.0,0,0
Eixample,884259248344289373,https://www.airbnb.com/rooms/884259248344289373,R0380- Hab. muy bien ubicada en Eixample,357946540,Enter,361,f,41.38173,2.15099,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,884290692174386830,https://www.airbnb.com/rooms/884290692174386830,R0177- Hab. en piso amueblado en Eixample,357946540,Enter,361,f,41.37872590572443,2.1550314338071197,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,889750485634717545,https://www.airbnb.com/rooms/889750485634717545,ROOM MAR - Private room in Rambla Catalunya,221480824,Alvaro,119,f,41.39107,2.16816,239.0,1,0,0,1,1,0,1,1,5.0,0,0
Eixample,889751235140399914,https://www.airbnb.com/rooms/889751235140399914,ROOM RIERA - Private room at Rambla Catalunya,221480824,Alvaro,119,f,41.39094,2.16675,52.0,1,0,0,1,1,0,1,0,0.0,0,0
Eixample,884296049527971376,https://www.airbnb.com/rooms/884296049527971376,R0179- Hab. en piso amueblado en Eixample,357946540,Enter,361,f,41.3783826671135,2.154729470128418,239.0,1,0,0,0,1,0,1,1,5.0,0,0
Eixample,884301223420724093,https://www.airbnb.com/rooms/884301223420724093,R0316- Hab. en piso con Terraza  en Eixample,357946540,Enter,361,f,41.39079009328009,2.1509275908248697,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,889751916500955263,https://www.airbnb.com/rooms/889751916500955263,Room Sierra - Private room at Rambla Catalunya,221480824,Alvaro,119,f,41.39091155801681,2.166505618748111,46.0,1,0,1,1,1,0,1,0,0.0,0,0
Eixample,884313932347043406,https://www.airbnb.com/rooms/884313932347043406,R0329- Hab. en piso amueblado en Eixample,357946540,Enter,361,f,41.38060593521361,2.162798644101426,239.0,1,0,0,0,1,0,1,1,1.0,0,0
Eixample,884321420674545055,https://www.airbnb.com/rooms/884321420674545055,R0330-Hab en piso amueblado y luminoso en Eixample,357946540,Enter,361,f,41.38103143992433,2.161250497519987,239.0,1,0,0,0,1,0,1,1,5.0,0,0
Eixample,889754852317561432,https://www.airbnb.com/rooms/889754852317561432,Suite Valle,221480824,Alvaro,119,f,41.393151880162925,2.166467625899544,56.0,1,0,0,1,0,0,1,0,0.0,0,0
Gràcia,884328083063193982,https://www.airbnb.com/rooms/884328083063193982,R0028 -Hab. doble en piso compartido en Gracia,357946540,Enter,361,f,41.399478235310234,2.154945582975396,194.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,889908984951736675,https://www.airbnb.com/rooms/889908984951736675,41ARI1045 - Fantastic and super spacious 3bed flat,9400556,Loca Bcn,80,t,41.38893555743971,2.157479488847493,104.0,1,1,1,0,0,0,1,49,4.67,0,1
Eixample,884333600409523744,https://www.airbnb.com/rooms/884333600409523744,R0157- Hab. espaciosa y luminosa en Eixample,357946540,Enter,361,f,41.39414607808776,2.168641782937091,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,884344483688224569,https://www.airbnb.com/rooms/884344483688224569,R0173- Hab. en Piso amueblado en Eixample,357946540,Enter,361,f,41.39224558712641,2.154535257528647,239.0,1,0,0,0,1,0,1,0,0.0,0,0
Eixample,884351029124680280,https://www.airbnb.com/rooms/884351029124680280,R0314- Hab. en piso amueblado en Eixample,357946540,Enter,361,f,41.388735245118845,2.1585864354745508,239.0,1,0,0,0,1,0,1,0,0.0,0,0
